_id,id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,original_language,original_title,overview,popularity,poster_path,tagline,genres,spoken_languages,imdb_id,production_companies,production_countries
65ef3f30675dde8010852df2,674,Harry Potter and the Goblet of Fire,7.816,19287,Released,2005-11-16T00:00:00.000Z,895921036,157,False,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,150000000,https://www.warnerbros.com/movies/harry-potter-and-goblet-fire/,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",134.276,https://image.tmdb.org/t/p/original//fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,Dark And Difficult Times Lie Ahead.,"Adventure, Fantasy","English, French",tt0330373,"Warner Bros. Pictures, Heyday Films, Patalex IV Productions Limited","United Kingdom, United States of America"
65ef3f30675dde8010852dd5,597,Titanic,7.9,23637,Released,1997-11-18T00:00:00.000Z,2264162353,194,False,/rzdPqYx7Um4FUZeD8wpXqjAUcEm.jpg,200000000,https://www.paramountmovies.com/movies/titanic,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",102.348,https://image.tmdb.org/t/p/original//9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,Nothing on Earth could come between them.,"Drama, Romance","English, French, German, Swedish, Italian, Russian",tt0120338,"Paramount, 20th Century Fox, Lightstorm Entertainment",United States of America
65ef3f30675dde8010852dfc,140607,Star Wars: The Force Awakens,7.293,18352,Released,2015-12-15T00:00:00.000Z,2068223624,136,False,/8BTsTfln4jlQrLXUBquXJ0ASQy9.jpg,245000000,http://www.starwars.com/films/star-wars-episode-vii,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",66.772,https://image.tmdb.org/t/p/original//wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,Every generation has a story.,"Adventure, Action, Science Fiction",English,tt2488496,"Lucasfilm Ltd., Bad Robot",United States of America
65ef3f30675dde8010852df0,135397,Jurassic World,6.682,19414,Released,2015-06-06T00:00:00.000Z,1671537444,124,False,/dF6FjTZzRTENfB4R17HDN20jLT2.jpg,150000000,http://www.jurassicworld.com/,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",54.089,https://image.tmdb.org/t/p/original//A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,The park is open.,"Action, Adventure, Science Fiction, Thriller",English,tt0369610,"Amblin Entertainment, Universal Pictures",United States of America
65ef3f30675dde8010852f80,361743,Top Gun: Maverick,8.26,7546,Released,2022-05-24T00:00:00.000Z,1488732821,131,False,/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg,170000000,https://www.topgunmovie.com,en,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",126.291,https://image.tmdb.org/t/p/original//62HCnUTziyWcpDaBO2i1DX17ljH.jpg,Feel the need... The need for speed.,"Action, Drama",English,tt1745960,"Skydance, Don Simpson/Jerry Bruckheimer Films, Paramount",United States of America
65ef3f30675dde8010852ddf,284054,Black Panther,7.39,21053,Released,2018-02-13T00:00:00.000Z,1349926083,135,False,/b6ZJZHUdMEFECvGiDpJjlfUWela.jpg,200000000,https://www.marvel.com/movies/black-panther,en,Black Panther,"King T'Challa returns home to the reclusive, technologically advanced African nation of Wakanda to serve as his country's new leader. However, T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without. Using powers reserved to Wakandan kings, T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia, the queen-mother, his princess-kid sister, members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent, to prevent Wakanda from being dragged into a world war.",43.665,https://image.tmdb.org/t/p/original//uxzzxijgPIY7slzFvMotPv8wjKA.jpg,Long live the king.,"Action, Adventure, Science Fiction","English, Korean, Swahili, Xhosa",tt1825683,Marvel Studios,United States of America
65ef4265675dde80108f13af,1123271,The chan War,0.0,0,Post Production,,1320000000,0,True,,60000000,,pt,The chan War,,0.0,,,,"English, Portuguese",,,South Africa
65ef3f30675dde8010852ec2,351286,Jurassic World: Fallen Kingdom,6.548,10431,Released,2018-06-22T00:00:00.000Z,1310466296,129,False,/3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg,170000000,https://www.uphe.com/movies/jurassic-world-fallen-kingdom,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",44.365,https://image.tmdb.org/t/p/original//2CQ53CuWD1KdlOkEWhJcEVjqKn4.jpg,The park is gone.,"Action, Adventure, Science Fiction, Thriller","English, Russian",tt4881806,"Amblin Entertainment, Universal Pictures",United States of America
65ef3f30675dde8010852e7f,260513,Incredibles 2,7.481,12061,Released,2018-06-14T00:00:00.000Z,1242805359,118,False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,200000000,https://movies.disney.com/incredibles-2,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",49.215,https://image.tmdb.org/t/p/original//9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,It's time to get back to being incredible.,"Action, Adventure, Animation, Family",English,tt3606756,"Walt Disney Pictures, Pixar",United States of America
65ef3f30675dde8010852ddc,271110,Captain America: Civil War,7.4,21541,Released,2016-04-27T00:00:00.000Z,1155046416,147,False,/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,250000000,https://www.marvel.com/movies/captain-america-civil-war,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",70.741,https://image.tmdb.org/t/p/original//rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,United we stand. Divided we fall.,"Adventure, Action, Science Fiction","Romanian, English, German, Russian",tt3498820,Marvel Studios,United States of America
65ef3f30675dde8010852e39,299537,Captain Marvel,6.843,14657,Released,2019-03-06T00:00:00.000Z,1131416446,124,False,/w2PMyoyLU22YvrGK3smVM9fW1jj.jpg,152000000,https://www.marvel.com/movies/captain-marvel,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",50.399,https://image.tmdb.org/t/p/original//AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,Higher. Further. Faster.,"Action, Adventure, Science Fiction",English,tt4154664,Marvel Studios,United States of America
65ef3f30675dde8010852f7c,91314,Transformers: Age of Extinction,5.92,7581,Released,2014-06-25T00:00:00.000Z,1104054072,165,False,/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg,210000000,,en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",57.581,https://image.tmdb.org/t/p/original//jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,"This is not war, it's extinction.","Science Fiction, Action, Adventure",English,tt2109248,"di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions, Paramount",United States of America
65ef3f30675dde8010852e31,58,Pirates of the Caribbean: Dead Man's Chest,7.346,14868,Released,2006-07-06T00:00:00.000Z,1065659812,151,False,/vv5a8u6e40kyH0Hp6HuamAgzRai.jpg,200000000,https://movies.disney.com/pirates-of-the-caribbean-dead-mans-chest,en,Pirates of the Caribbean: Dead Man's Chest,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,69.403,https://image.tmdb.org/t/p/original//uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,Captain Jack is back!,"Adventure, Fantasy, Action","English, Turkish, Greek, Mandarin",tt0383574,"Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions",United States of America
65ef3f30675dde8010852e5d,1865,Pirates of the Caribbean: On Stranger Tides,6.538,13126,Released,2011-05-15T00:00:00.000Z,1045713802,137,False,/wQ0r0JRs7elHSKg1SFtdWdKTYKi.jpg,379000000,https://movies.disney.com/pirates-of-the-caribbean-on-stranger-tides,en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",79.192,https://image.tmdb.org/t/p/original//keGfSvCmYj7CvdRx36OdVrAEibE.jpg,Live Forever Or Die Trying.,"Adventure, Action, Fantasy","English, Spanish",tt1298650,"Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company","United Kingdom, United States of America"
65ef3f30675dde8010852fee,324852,Despicable Me 3,6.451,6560,Released,2017-06-15T00:00:00.000Z,1031552585,90,False,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,80000000,http://www.despicable.me,en,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,29.104,https://image.tmdb.org/t/p/original//6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,Oh brother.,"Action, Animation, Comedy, Family, Adventure",English,tt3469046,"Illumination, Universal Pictures",United States of America
65ef3f30675dde8010852e5c,12155,Alice in Wonderland,6.627,13149,Released,2010-03-03T00:00:00.000Z,1025467110,108,False,/y8Rmadbft60Cupx6SmSvy8rHENH.jpg,200000000,http://disney.go.com/wonderland/,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",56.345,https://image.tmdb.org/t/p/original//o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,You're invited to a very important date.,"Family, Fantasy, Adventure",English,tt1014759,"Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions, The Zanuck Company",United States of America
65ef41ac675dde80108c827f,1201480,Harry Potter and the Sorcerer's Stone (Extended Edition),0.0,0,Released,,1024000000,159,False,,125000000,,en,Harry Potter and the Sorcerer's Stone (Extended Edition),"Adaptation of the first of J.K. Rowling's popular children's novels about Harry Potter, a boy who learns on his eleventh birthday that he is the orphaned son of two powerful wizards and possesses unique magical powers of his own. He is summoned from his life as an unwanted child to become a student at Hogwarts, an English boarding school for wizards. There, he meets several friends who become his closest allies and help him discover the truth about his parents' mysterious deaths.",0.0,,English,,,,,
65ef3f30675dde8010852e0b,49051,The Hobbit: An Unexpected Journey,7.339,17356,Released,2012-12-12T00:00:00.000Z,1021103568,169,False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,250000000,http://www.thehobbit.com/,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,https://image.tmdb.org/t/p/original//yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,From the smallest beginnings come the greatest legends.,"Adventure, Fantasy, Action",English,tt0903624,"Warner Bros. Pictures, Metro-Goldwyn-Mayer, New Line Cinema, WingNut Films","New Zealand, United States of America"
65ef3f30675dde80108530db,507086,Jurassic World Dominion,6.787,5225,Released,2022-06-01T00:00:00.000Z,1001978080,147,False,/9eAn20y26wtB3aet7w9lHjuSgZ3.jpg,165000000,https://www.jurassicworld.com,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators ona planet they now share with history's most fearsome creatures.",113.897,https://image.tmdb.org/t/p/original//kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,The epic conclusion of the Jurassic era.,"Adventure, Action, Science Fiction",English,tt8041270,"Amblin Entertainment, Universal Pictures",United States of America
65ef4155675dde80108b5360,961658,La razon de cada parte(Jose curricular),0.0,0,Released,,1000000000,0,False,,500000,,es,La razon de cada parte(Jose curricular),,0.6,https://image.tmdb.org/t/p/original//cAFWKZp4gBujdzik6RVVWR4aMMg.jpg,,,,,,
65ef41b5675dde80108ca215,1200821,fucking mother ernesto,0.0,0,Released,,1000000000,4,False,,50,,en,fucking mother ernesto,sons of ernesto,0.0,,prepare for being hijos de ernesto,,,,,
65ef4200675dde80108dbe5c,1224207,Adventures in Bora Bora,0.0,0,Released,2023-08-23T00:00:00.000Z,3000000000,5,False,/gkoq31q4fe9L1cCooZI5y61FlN7.jpg,800000000,https://m.youtube.com/watch?v=F-QGRigpYmw&pp=ygUbYWR2ZW50dXJlcyBpbiBib3JhIGJvcmEgYWNl,en,Adventures in Bora Bora,"The adventures in Bora Bora, is an astonishing short film about the struggles and horrors that there is in the complex dynamic of “Bora Bora”. Expect gore, treason, sex, and most importantly humour.",0.0,https://image.tmdb.org/t/p/original//hx51R9mVvy7tRxY9flKtfC4m2A6.jpg,(English),"Horror, War",English,,,
65ef3f30675dde8010852dd3,299534,Avengers: Endgame,8.263,23857,Released,2019-04-24T00:00:00.000Z,2800000000,181,False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,356000000,https://www.marvel.com/movies/avengers-endgame,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",91.756,https://image.tmdb.org/t/p/original//or06FN3Dka5tukK1e9sl16pB3iy.jpg,Avenge the fallen.,"Adventure, Science Fiction, Action","English, Japanese, Xhosa",tt4154796,Marvel Studios,United States of America
65ef3f30675dde8010852dfd,634649,Spider-Man: No Way Home,7.99,18299,Released,2021-12-15T00:00:00.000Z,1921847111,148,False,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,200000000,https://www.spidermannowayhome.movie,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,https://image.tmdb.org/t/p/original//5weKu49pzJCt06OPpjvT80efnQj.jpg,The Multiverse unleashed.,"Action, Adventure, Science Fiction","English, Tagalog",tt10872600,"Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America
65ef3f30675dde8010852df0,135397,Jurassic World,6.682,19414,Released,2015-06-06T00:00:00.000Z,1671537444,124,False,/dF6FjTZzRTENfB4R17HDN20jLT2.jpg,150000000,http://www.jurassicworld.com/,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",54.089,https://image.tmdb.org/t/p/original//A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,The park is open.,"Action, Adventure, Science Fiction, Thriller",English,tt0369610,"Amblin Entertainment, Universal Pictures",United States of America
65ef3f30675dde8010852df4,12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,Released,2011-07-12T00:00:00.000Z,1341511219,130,False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,125000000,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-2/,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,https://image.tmdb.org/t/p/original//c54HpQmuwXjHq2C9wmoACjxoom3.jpg,It all ends here.,"Fantasy, Adventure",English,tt1201607,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852e45,181808,Star Wars: The Last Jedi,6.825,14312,Released,2017-12-13T00:00:00.000Z,1332698830,152,False,/5Iw7zQTHVRBOYpA0V6z0yypOPZh.jpg,200000000,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",47.241,https://image.tmdb.org/t/p/original//kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,Darkness rises... and light to meet it,"Adventure, Action, Science Fiction",English,tt2527336,Lucasfilm Ltd.,United States of America
65ef3f30675dde8010852ec2,351286,Jurassic World: Fallen Kingdom,6.548,10431,Released,2018-06-22T00:00:00.000Z,1310466296,129,False,/3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg,170000000,https://www.uphe.com/movies/jurassic-world-fallen-kingdom,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",44.365,https://image.tmdb.org/t/p/original//2CQ53CuWD1KdlOkEWhJcEVjqKn4.jpg,The park is gone.,"Action, Adventure, Science Fiction, Thriller","English, Russian",tt4881806,"Amblin Entertainment, Universal Pictures",United States of America
65ef3f30675dde8010852e30,321612,Beauty and the Beast,6.967,14871,Released,2017-03-16T00:00:00.000Z,1266115964,129,False,/m3tdSyl11fhgXPDSEt3aBctTqGP.jpg,160000000,http://movies.disney.com/beauty-and-the-beast-2017,en,Beauty and the Beast,A live-action adaptation of Disney's version of the classic tale of a cursed prince and a beautiful young woman who helps him break the spell.,56.226,https://image.tmdb.org/t/p/original//hKegSKIDep2ewJWPUQD7u0KqFIp.jpg,Be our guest.,"Family, Fantasy, Romance","English, French",tt2771200,"Walt Disney Pictures, Mandeville Films",United States of America
65ef3f30675dde8010852e7f,260513,Incredibles 2,7.481,12061,Released,2018-06-14T00:00:00.000Z,1242805359,118,False,/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg,200000000,https://movies.disney.com/incredibles-2,en,Incredibles 2,"Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.",49.215,https://image.tmdb.org/t/p/original//9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg,It's time to get back to being incredible.,"Action, Adventure, Animation, Family",English,tt3606756,"Walt Disney Pictures, Pixar",United States of America
65ef3f30675dde8010852e3d,429617,Spider-Man: Far From Home,7.447,14495,Released,2019-06-28T00:00:00.000Z,1131927996,129,False,/ng6SSB3JhbcpKTwbPDsRwUYK8Cq.jpg,160000000,https://www.marvel.com/movies/spider-man-far-from-home,en,Spider-Man: Far From Home,"Peter Parker and his friends go on a summer trip to Europe. However, they will hardly be able to rest - Peter will have to agree to help Nick Fury uncover the mystery of creatures that cause natural disasters and destruction throughout the continent.",49.913,https://image.tmdb.org/t/p/original//4q2NNj4S5dG2RLF9CpXsej7yXl.jpg,It’s time to step up.,"Action, Adventure, Science Fiction","Czech, Dutch, English, German, Italian",tt6320628,"Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America
65ef3f30675dde8010852f6e,38356,Transformers: Dark of the Moon,6.183,7736,Released,2011-06-28T00:00:00.000Z,1123794079,154,False,/h3js4rulxzKMOokM2oO5Kr0mBZU.jpg,195000000,http://www.transformersmovie.com/,en,Transformers: Dark of the Moon,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them.",10.499,https://image.tmdb.org/t/p/original//28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,The invasion we always feared. An enemy we never expected.,"Action, Science Fiction, Adventure",English,tt1399103,"Paramount, di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions",United States of America
65ef3f30675dde8010852dd8,122,The Lord of the Rings: The Return of the King,8.474,22334,Released,2003-12-01T00:00:00.000Z,1118888979,201,False,/2u7zbn8EudG6kLlBzUYqP8RyFU4.jpg,94000000,http://www.lordoftherings.net,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",99.276,https://image.tmdb.org/t/p/original//rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,The eye of the enemy is moving.,"Adventure, Fantasy, Action",English,tt0167260,"New Line Cinema, WingNut Films, The Saul Zaentz Company","New Zealand, United States of America"
65ef3f30675dde8010852ddd,49026,The Dark Knight Rises,7.777,21335,Released,2012-07-17T00:00:00.000Z,1081041287,165,False,/c3OHQncTAnKFhdOTX7D3LTW6son.jpg,250000000,http://www.thedarkknightrises.com/,en,The Dark Knight Rises,"Following the death of District Attorney Harvey Dent, Batman assumes responsibility for Dent's crimes to protect the late attorney's reputation and is subsequently hunted by the Gotham City Police Department. Eight years later, Batman encounters the mysterious Selina Kyle and the villainous Bane, a new terrorist leader who overwhelms Gotham's finest. The Dark Knight resurfaces to protect a city that has branded him an enemy.",76.914,https://image.tmdb.org/t/p/original//hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,The Legend Ends,"Action, Crime, Drama, Thriller",English,tt1345836,"Syncopy, Legendary Pictures, DC Entertainment, Warner Bros. Pictures",United States of America
65ef3f30675dde8010852e31,58,Pirates of the Caribbean: Dead Man's Chest,7.346,14868,Released,2006-07-06T00:00:00.000Z,1065659812,151,False,/vv5a8u6e40kyH0Hp6HuamAgzRai.jpg,200000000,https://movies.disney.com/pirates-of-the-caribbean-dead-mans-chest,en,Pirates of the Caribbean: Dead Man's Chest,Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,69.403,https://image.tmdb.org/t/p/original//uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,Captain Jack is back!,"Adventure, Fantasy, Action","English, Turkish, Greek, Mandarin",tt0383574,"Walt Disney Pictures, Jerry Bruckheimer Films, Second Mate Productions",United States of America
65ef3f30675dde8010852ef8,420817,Aladdin,7.114,9441,Released,2019-05-22T00:00:00.000Z,1054304000,127,False,/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg,183000000,https://movies.disney.com/aladdin-2019,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,69.615,https://image.tmdb.org/t/p/original//ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,Choose Wisely.,"Adventure, Fantasy, Romance, Family",English,tt6139732,"Walt Disney Pictures, Rideback",United States of America
65ef3f30675dde8010852e5d,1865,Pirates of the Caribbean: On Stranger Tides,6.538,13126,Released,2011-05-15T00:00:00.000Z,1045713802,137,False,/wQ0r0JRs7elHSKg1SFtdWdKTYKi.jpg,379000000,https://movies.disney.com/pirates-of-the-caribbean-on-stranger-tides,en,Pirates of the Caribbean: On Stranger Tides,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",79.192,https://image.tmdb.org/t/p/original//keGfSvCmYj7CvdRx36OdVrAEibE.jpg,Live Forever Or Die Trying.,"Adventure, Action, Fantasy","English, Spanish",tt1298650,"Walt Disney Pictures, Jerry Bruckheimer Films, Moving Picture Company","United Kingdom, United States of America"
65ef3f30675dde8010852fee,324852,Despicable Me 3,6.451,6560,Released,2017-06-15T00:00:00.000Z,1031552585,90,False,/ftRkFtAGuHngHnLiOxktq0aCVMF.jpg,80000000,http://www.despicable.me,en,Despicable Me 3,Gru and his wife Lucy must stop former '80s child star Balthazar Bratt from achieving world domination.,29.104,https://image.tmdb.org/t/p/original//6t3YWl7hrr88lCEFlGVqW5yV99R.jpg,Oh brother.,"Action, Animation, Comedy, Family, Adventure",English,tt3469046,"Illumination, Universal Pictures",United States of America
65ef3f30675dde8010852e94,127380,Finding Dory,7.042,11429,Released,2016-06-16T00:00:00.000Z,1028570889,97,False,/8yYuFjRsozwOckhAaTHRLTiDwml.jpg,200000000,http://movies.disney.com/finding-dory,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,26.562,https://image.tmdb.org/t/p/original//3UVe8NL1E2ZdUZ9EDlKGJY5UzE.jpg,An unforgettable journey she probably won't remember.,"Adventure, Animation, Comedy, Family",English,tt2277860,"Pixar, Walt Disney Pictures",United States of America
65ef3f30675dde8010852e5c,12155,Alice in Wonderland,6.627,13149,Released,2010-03-03T00:00:00.000Z,1025467110,108,False,/y8Rmadbft60Cupx6SmSvy8rHENH.jpg,200000000,http://disney.go.com/wonderland/,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",56.345,https://image.tmdb.org/t/p/original//o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,You're invited to a very important date.,"Family, Fantasy, Adventure",English,tt1014759,"Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions, The Zanuck Company",United States of America
65ef41ac675dde80108c827f,1201480,Harry Potter and the Sorcerer's Stone (Extended Edition),0.0,0,Released,,1024000000,159,False,,125000000,,en,Harry Potter and the Sorcerer's Stone (Extended Edition),"Adaptation of the first of J.K. Rowling's popular children's novels about Harry Potter, a boy who learns on his eleventh birthday that he is the orphaned son of two powerful wizards and possesses unique magical powers of his own. He is summoned from his life as an unwanted child to become a student at Hogwarts, an English boarding school for wizards. There, he meets several friends who become his closest allies and help him discover the truth about his parents' mysterious deaths.",0.0,,English,,,,,
65ef4200675dde80108dbe5c,1224207,Adventures in Bora Bora,0.0,0,Released,2023-08-23T00:00:00.000Z,3000000000,5,False,/gkoq31q4fe9L1cCooZI5y61FlN7.jpg,800000000,https://m.youtube.com/watch?v=F-QGRigpYmw&pp=ygUbYWR2ZW50dXJlcyBpbiBib3JhIGJvcmEgYWNl,en,Adventures in Bora Bora,"The adventures in Bora Bora, is an astonishing short film about the struggles and horrors that there is in the complex dynamic of “Bora Bora”. Expect gore, treason, sex, and most importantly humour.",0.0,https://image.tmdb.org/t/p/original//hx51R9mVvy7tRxY9flKtfC4m2A6.jpg,(English),"Horror, War",English,,,
65ef41dc675dde80108d3269,1236552,Bee Movie,0.0,0,Released,,2930000000,91,False,,150000000,,en,Bee Movie,"Fresh out of college, Barry the Bee finds the prospect of working with honey uninspiring. He flies outside the hive for the first time and talks to a human, breaking a cardinal rule of his species. Barry learns that humans have been stealing and eating honey for centuries, and he realizes that his true calling is to obtain justice for his kind by suing humanity for theft.",1.4,https://image.tmdb.org/t/p/original//y6NkzOcroqr1YgToGipXSq9LzQH.jpg,"""Get the nectar, make the honey, get the pollen, make the honey.""",,,,,
