_id,id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,original_language,original_title,overview,popularity,poster_path,tagline,genres,spoken_languages,imdb_id,production_companies,production_countries
65ef3f30675dde8010852dca,299536,Avengers: Infinity War,8.255,27713,Released,2018-04-25T00:00:00.000Z,2052415039,149,False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,300000000,https://www.marvel.com/movies/avengers-infinity-war,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",154.34,https://image.tmdb.org/t/p/original//7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,An entire universe. Once and for all.,"Adventure, Action, Science Fiction","English, Xhosa",tt4154756,Marvel Studios,United States of America
65ef3f30675dde8010852dfd,634649,Spider-Man: No Way Home,7.99,18299,Released,2021-12-15T00:00:00.000Z,1921847111,148,False,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,200000000,https://www.spidermannowayhome.movie,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,https://image.tmdb.org/t/p/original//5weKu49pzJCt06OPpjvT80efnQj.jpg,The Multiverse unleashed.,"Action, Adventure, Science Fiction","English, Tagalog",tt10872600,"Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America
65ef3f30675dde8010852df0,135397,Jurassic World,6.682,19414,Released,2015-06-06T00:00:00.000Z,1671537444,124,False,/dF6FjTZzRTENfB4R17HDN20jLT2.jpg,150000000,http://www.jurassicworld.com/,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",54.089,https://image.tmdb.org/t/p/original//A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,The park is open.,"Action, Adventure, Science Fiction, Thriller",English,tt0369610,"Amblin Entertainment, Universal Pictures",United States of America
65ef3f30675dde8010852df4,12445,Harry Potter and the Deathly Hallows: Part 2,8.105,19183,Released,2011-07-12T00:00:00.000Z,1341511219,130,False,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,125000000,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-2/,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",110.974,https://image.tmdb.org/t/p/original//c54HpQmuwXjHq2C9wmoACjxoom3.jpg,It all ends here.,"Fantasy, Adventure",English,tt1201607,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852e45,181808,Star Wars: The Last Jedi,6.825,14312,Released,2017-12-13T00:00:00.000Z,1332698830,152,False,/5Iw7zQTHVRBOYpA0V6z0yypOPZh.jpg,200000000,https://www.starwars.com/films/star-wars-episode-viii-the-last-jedi,en,Star Wars: The Last Jedi,"Rey develops her newly discovered abilities with the guidance of Luke Skywalker, who is unsettled by the strength of her powers. Meanwhile, the Resistance prepares to do battle with the First Order.",47.241,https://image.tmdb.org/t/p/original//kOVEVeg59E0wsnXmF9nrh6OmWII.jpg,Darkness rises... and light to meet it,"Adventure, Action, Science Fiction",English,tt2527336,Lucasfilm Ltd.,United States of America
65ef4265675dde80108f13af,1123271,The chan War,0.0,0,Post Production,,1320000000,0,True,,60000000,,pt,The chan War,,0.0,,,,"English, Portuguese",,,South Africa
65ef3f30675dde8010852ec2,351286,Jurassic World: Fallen Kingdom,6.548,10431,Released,2018-06-22T00:00:00.000Z,1310466296,129,False,/3s9O5af2xWKWR5JzP2iJZpZeQQg.jpg,170000000,https://www.uphe.com/movies/jurassic-world-fallen-kingdom,en,Jurassic World: Fallen Kingdom,"Three years after Jurassic World was destroyed, Isla Nublar now sits abandoned. When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",44.365,https://image.tmdb.org/t/p/original//2CQ53CuWD1KdlOkEWhJcEVjqKn4.jpg,The park is gone.,"Action, Adventure, Science Fiction, Thriller","English, Russian",tt4881806,"Amblin Entertainment, Universal Pictures",United States of America
65ef3f30675dde8010852ddc,271110,Captain America: Civil War,7.4,21541,Released,2016-04-27T00:00:00.000Z,1155046416,147,False,/wdwcOBMkt3zmPQuEMxB3FUtMio2.jpg,250000000,https://www.marvel.com/movies/captain-america-civil-war,en,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",70.741,https://image.tmdb.org/t/p/original//rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,United we stand. Divided we fall.,"Adventure, Action, Science Fiction","Romanian, English, German, Russian",tt3498820,Marvel Studios,United States of America
65ef3f30675dde8010852f15,181812,Star Wars: The Rise of Skywalker,6.365,9047,Released,2019-12-18T00:00:00.000Z,1074144248,142,False,/jOzrELAzFxtMx2I4uDGHOotdfsS.jpg,250000000,https://www.starwars.com/films/star-wars-episode-ix-the-rise-of-skywalker,en,Star Wars: The Rise of Skywalker,"The surviving Resistance faces the First Order once again as the journey of Rey, Finn and Poe Dameron continues. With the power and knowledge of generations behind them, the final battle begins.",89.699,https://image.tmdb.org/t/p/original//db32LaOibwEliAmSL2jjDF6oDdj.jpg,Every generation has a legend,"Adventure, Action, Science Fiction",English,tt2527338,"Lucasfilm Ltd., Bad Robot",United States of America
65ef3f30675dde8010852e44,330459,Rogue One: A Star Wars Story,7.488,14354,Released,2016-12-14T00:00:00.000Z,1056057273,133,False,/6t8ES1d12OzWyCGxBeDYLHoaDrT.jpg,200000000,http://www.starwars.com/films/rogue-one,en,Rogue One: A Star Wars Story,A rogue band of resistance fighters unite for a mission to steal the Death Star plans and bring a new hope to the galaxy.,33.1,https://image.tmdb.org/t/p/original//i0yw1mFbB7sNGHCs7EXZPzFkdA1.jpg,A Rebellion Built on Hope,"Action, Adventure, Science Fiction",English,tt3748528,Lucasfilm Ltd.,United States of America
65ef3f30675dde8010852e5c,12155,Alice in Wonderland,6.627,13149,Released,2010-03-03T00:00:00.000Z,1025467110,108,False,/y8Rmadbft60Cupx6SmSvy8rHENH.jpg,200000000,http://disney.go.com/wonderland/,en,Alice in Wonderland,"Alice, now 19 years old, returns to the whimsical world she first entered as a child and embarks on a journey to discover her true destiny.",56.345,https://image.tmdb.org/t/p/original//o0kre9wRCZz3jjSjaru7QU0UtFz.jpg,You're invited to a very important date.,"Family, Fantasy, Adventure",English,tt1014759,"Walt Disney Pictures, Roth Films, Team Todd, Tim Burton Productions, The Zanuck Company",United States of America
65ef3f30675dde80108530db,507086,Jurassic World Dominion,6.787,5225,Released,2022-06-01T00:00:00.000Z,1001978080,147,False,/9eAn20y26wtB3aet7w9lHjuSgZ3.jpg,165000000,https://www.jurassicworld.com,en,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators ona planet they now share with history's most fearsome creatures.",113.897,https://image.tmdb.org/t/p/original//kAVRgw7GgK1CfYEJq8ME6EvRIgU.jpg,The epic conclusion of the Jurassic era.,"Adventure, Action, Science Fiction",English,tt8041270,"Amblin Entertainment, Universal Pictures",United States of America
65ef3f30675dde8010852e67,353486,Jumanji: Welcome to the Jungle,6.827,12796,Released,2017-12-09T00:00:00.000Z,995339117,119,False,/zJDMuXQDraHjtF53wikmyBQIcYe.jpg,90000000,https://www.sonypictures.com/movies/jumanjiwelcometothejungle,en,Jumanji: Welcome to the Jungle,"Four teenagers in detention discover an old video game console with a game they’ve never heard of. When they decide to play, they are immediately sucked into the jungle world of Jumanji in the bodies of their avatars. They’ll have to complete the adventure of their lives filled with fun, thrills and danger or be stuck in the game forever!",26.669,https://image.tmdb.org/t/p/original//pSgXKPU5h6U89ipF7HBYajvYt7j.jpg,The game has evolved.,"Adventure, Action, Comedy, Fantasy",English,tt2283362,"Radar Pictures, Matt Tolmach Productions, Seven Bucks Productions, Columbia Pictures",United States of America
65ef3f30675dde8010852e56,285,Pirates of the Caribbean: At World's End,7.239,13345,Released,2007-05-19T00:00:00.000Z,961000000,169,False,/kPcHuPYqzkSo4bmPHtH82GaeEgX.jpg,300000000,https://movies.disney.com/pirates-of-the-caribbean-at-worlds-end,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",81.883,https://image.tmdb.org/t/p/original//jGWpG4YhpQwVmjyHEGkxEkeRf0S.jpg,"At the end of the world, the adventure begins.","Adventure, Fantasy, Action",English,tt0449088,"Jerry Bruckheimer Films, Second Mate Productions, Walt Disney Pictures",United States of America
65ef3f30675dde8010852e05,12444,Harry Potter and the Deathly Hallows: Part 1,7.763,17782,Released,2010-11-17T00:00:00.000Z,954305868,146,False,/AqLcLsGGTzAjm3pCCq0CZCQrp6m.jpg,250000000,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-1/,en,Harry Potter and the Deathly Hallows: Part 1,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",111.984,https://image.tmdb.org/t/p/original//iGoXIpQb7Pot00EEdwpwPajheZ5.jpg,One Way… One Fate… One Hero.,"Adventure, Fantasy",English,tt0926084,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852de7,121,The Lord of the Rings: The Two Towers,8.385,20274,Released,2002-12-18T00:00:00.000Z,926287400,179,False,/zcc0My3G4SYR72VuEYHNcUWkkW0.jpg,79000000,http://www.lordoftherings.net/,en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",78.73,https://image.tmdb.org/t/p/original//5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,A New Power Is Rising.,"Adventure, Fantasy, Action",English,tt0167261,"New Line Cinema, WingNut Films, The Saul Zaentz Company","New Zealand, United States of America"
65ef3f30675dde8010852e54,1893,Star Wars: Episode I - The Phantom Menace,6.5,13550,Released,1999-05-19T00:00:00.000Z,924317558,136,False,/wDe8LzwuvHYYiuwyNfxdYQq8ti4.jpg,115000000,http://www.starwars.com/films/star-wars-episode-i-the-phantom-menace,en,Star Wars: Episode I - The Phantom Menace,"Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",46.845,https://image.tmdb.org/t/p/original//6wkfovpn7Eq8dYNKaG5PY3q2oq6.jpg,Every generation has a legend. Every journey has a first step. Every saga has a beginning.,"Adventure, Action, Science Fiction",English,tt0120915,Lucasfilm Ltd.,United States of America
65ef3f30675dde8010852f73,8355,Ice Age: Dawn of the Dinosaurs,6.737,7680,Released,2009-06-26T00:00:00.000Z,886686817,94,False,/gkxSIlZPEwGPimQ8TEE8C52cOSO.jpg,90000000,http://www.iceagemovies.com/films/ice-age-dawn-of-the-dinosaurs,en,Ice Age: Dawn of the Dinosaurs,"Times are changing for Manny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.",57.649,https://image.tmdb.org/t/p/original//cXOLaxcNjNAYmEx1trZxOTKhK3Q.jpg,You Won't Believe Your Ice!,"Animation, Comedy, Family, Adventure",English,tt1080016,"Blue Sky Studios, 20th Century Fox Animation, 20th Century Fox",United States of America
65ef3f30675dde8010852f7c,91314,Transformers: Age of Extinction,5.92,7581,Released,2014-06-25T00:00:00.000Z,1104054072,165,False,/wxr4Z6E83h14CogsZOzDm1vuDX3.jpg,210000000,,en,Transformers: Age of Extinction,"As humanity picks up the pieces, following the conclusion of ""Transformers: Dark of the Moon,"" Autobots and Decepticons have all but vanished from the face of the planet. However, a group of powerful, ingenious businessman and scientists attempt to learn from past Transformer incursions and push the boundaries of technology beyond what they can control - all while an ancient, powerful Transformer menace sets Earth in his cross-hairs.",57.581,https://image.tmdb.org/t/p/original//jyzrfx2WaeY60kYZpPYepSjGz4S.jpg,"This is not war, it's extinction.","Science Fiction, Action, Adventure",English,tt2109248,"di Bonaventura Pictures, Tom DeSanto/Don Murphy Production, Ian Bryce Productions, Paramount",United States of America
65ef41ac675dde80108c827f,1201480,Harry Potter and the Sorcerer's Stone (Extended Edition),0.0,0,Released,,1024000000,159,False,,125000000,,en,Harry Potter and the Sorcerer's Stone (Extended Edition),"Adaptation of the first of J.K. Rowling's popular children's novels about Harry Potter, a boy who learns on his eleventh birthday that he is the orphaned son of two powerful wizards and possesses unique magical powers of his own. He is summoned from his life as an unwanted child to become a student at Hogwarts, an English boarding school for wizards. There, he meets several friends who become his closest allies and help him discover the truth about his parents' mysterious deaths.",0.0,,English,,,,,
65ef3f30675dde8010852e0b,49051,The Hobbit: An Unexpected Journey,7.339,17356,Released,2012-12-12T00:00:00.000Z,1021103568,169,False,/xyXmtuvsoM5J3yNad0nvcetpBdY.jpg,250000000,http://www.thehobbit.com/,en,The Hobbit: An Unexpected Journey,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",83.524,https://image.tmdb.org/t/p/original//yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,From the smallest beginnings come the greatest legends.,"Adventure, Fantasy, Action",English,tt0903624,"Warner Bros. Pictures, Metro-Goldwyn-Mayer, New Line Cinema, WingNut Films","New Zealand, United States of America"
65ef3f30675dde8010852dfe,675,Harry Potter and the Order of the Phoenix,7.686,18177,Released,2007-07-08T00:00:00.000Z,938212738,138,False,/pkxPkHOPJjOvzfQOclANEBT8OfK.jpg,150000000,https://www.warnerbros.com/movies/harry-potter-and-order-phoenix/,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",117.168,https://image.tmdb.org/t/p/original//5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,Evil Must Be Confronted.,"Adventure, Fantasy",English,tt0373889,"Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America"
65ef3f30675dde8010852de6,283995,Guardians of the Galaxy Vol. 2,7.624,20353,Released,2017-04-19T00:00:00.000Z,863756051,137,False,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,200000000,http://marvel.com/movies/movie/221/guardians_of_the_galaxy_vol_2,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,67.553,https://image.tmdb.org/t/p/original//y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,Obviously.,"Science Fiction, Adventure, Action",English,tt3896198,Marvel Studios,United States of America
65ef3f30675dde8010853115,447365,Guardians of the Galaxy Vol. 3,8.023,4941,Released,2023-05-03T00:00:00.000Z,845430302,150,False,/5YZbUmjbMa3ClvSW1Wj3D6XGolb.jpg,250000000,https://www.marvel.com/movies/guardians-of-the-galaxy-volume-3,en,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",318.516,https://image.tmdb.org/t/p/original//r2J02Z2OpNTctfOSN1Ydgii51I3.jpg,Once more with feeling.,"Science Fiction, Adventure, Action",English,tt6791350,"Marvel Studios, Kevin Feige Productions",United States of America
65ef3f30675dde8010852f59,512200,Jumanji: The Next Level,6.931,7932,Released,2019-12-04T00:00:00.000Z,801693929,123,False,/zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg,125000000,https://www.sonypictures.com/movies/jumanjithenextlevel,en,Jumanji: The Next Level,"As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.",38.772,https://image.tmdb.org/t/p/original//jyw8VKYEiM1UDzPB7NsisUgBeJ8.jpg,,"Adventure, Comedy, Fantasy",English,tt7975244,"Columbia Pictures, Seven Bucks Productions, Matt Tolmach Productions, The Detective Agency",United States of America
65ef3f30675dde8010852ec0,601,E.T. the Extra-Terrestrial,7.512,10467,Released,1982-06-11T00:00:00.000Z,792965500,115,False,/9Kg322bGsEbmp94LjCCVGz3cpNw.jpg,10500000,http://www.et20.com/,en,E.T. the Extra-Terrestrial,"An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",50.334,https://image.tmdb.org/t/p/original//an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,He is afraid. He is alone. He is three million light years from home.,"Science Fiction, Adventure, Family, Fantasy",English,tt0083866,"Universal Pictures, Amblin Entertainment",United States of America
65ef3f30675dde8010852dcc,118340,Guardians of the Galaxy,7.906,26638,Released,2014-07-30T00:00:00.000Z,772776600,121,False,/uLtVbjvS1O7gXL8lUOwsFOH4man.jpg,170000000,http://marvel.com/guardians,en,Guardians of the Galaxy,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.",33.255,https://image.tmdb.org/t/p/original//r7vmZjiyZw9rpJMQJdXpjgiCOk9.jpg,All heroes start somewhere.,"Action, Science Fiction, Adventure",English,tt2015381,Marvel Studios,United States of America
65ef3f30675dde8010852e40,127585,X-Men: Days of Future Past,7.5,14433,Released,2014-05-15T00:00:00.000Z,747862775,132,False,/6RZZNx2irPBou7JyFGwOIoioPYK.jpg,250000000,https://www.20thcenturystudios.com/movies/x-men-days-of-future-past,en,X-Men: Days of Future Past,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,60.194,https://image.tmdb.org/t/p/original//tYfijzolzgoMOtegh1Y7j2Enorg.jpg,"To save the future, they must alter the past.","Action, Adventure, Science Fiction","English, French, Russian, Vietnamese",tt1877832,"Bad Hat Harry Productions, The Donners' Company, Simon Kinberg Productions, 20th Century Fox",United States of America
65ef3f30675dde8010852ecb,604,The Matrix Reloaded,7.039,10128,Released,2003-05-15T00:00:00.000Z,738599701,138,False,/pxK1iK6anS6erGg4QePmMKbB1E7.jpg,150000000,,en,The Matrix Reloaded,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",44.605,https://image.tmdb.org/t/p/original//9TGHDvWrqKBzwDxDodHYXEmOE6J.jpg,Free your mind.,"Adventure, Action, Thriller, Science Fiction","English, French",tt0234215,"Village Roadshow Pictures, Silver Pictures, NPV Entertainment",United States of America
65ef3f32675dde801085321a,385687,Fast X,7.265,3881,Released,2023-05-17T00:00:00.000Z,704709660,142,False,/4XM8DUTQb3lhLemJC51Jx4a2EuA.jpg,340000000,https://fastxmovie.com,en,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",1175.267,https://image.tmdb.org/t/p/original//fiVW06jE7z9YnO4trhaMEdclSiC.jpg,The end of the road begins.,"Action, Crime, Thriller",English,tt5433140,"Universal Pictures, Original Film, One Race, Perfect Storm Entertainment",United States of America
65ef3f30675dde8010852ead,745,The Sixth Sense,7.944,10754,Released,1999-08-06T00:00:00.000Z,672806292,107,False,/6TjllWT3cGrPFyqDXurVZ3L8bBi.jpg,40000000,,en,The Sixth Sense,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.",32.836,https://image.tmdb.org/t/p/original//4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg,Not every gift is a blessing.,"Mystery, Thriller, Drama","Latin, Spanish, English",tt0167404,"Spyglass Entertainment, The Kennedy/Marshall Company, Hollywood Pictures, Barry Mendel Productions",United States of America
65ef3f30675dde8010852e7a,246655,X-Men: Apocalypse,6.513,12215,Released,2016-05-18T00:00:00.000Z,543934787,144,False,/2ex2beZ4ssMeOduLD0ILzXKCiep.jpg,178000000,https://family.20thcenturystudios.com/movies/x-men-apocalypse,en,X-Men: Apocalypse,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",45.544,https://image.tmdb.org/t/p/original//2mtQwJKVKQrZgTz49Dizb25eOQQ.jpg,Only the strong will survive.,"Action, Adventure, Science Fiction, Fantasy","Arabic, English, German, Polish, Russian, Swahili",tt3385516,"The Donners' Company, Bad Hat Harry Productions, Genre Films, Hutch Parker Entertainment, 20th Century Fox",United States of America
65ef411f675dde80108a9567,894260,The Inexplicable Joy of Film - A Trenz Core,0.0,0,Released,,500000000,5,False,,10000000,,en,The Inexplicable Joy of Film - A Trenz Core,See it there : https://www.youtube.com/watch?v=OAhwdLd6CnU  A tribute to a handful of films that means a lot to Trenz.,0.6,https://image.tmdb.org/t/p/original//2r9rewJqNpSst1vNcMews0yuSNT.jpg,The inexplicable joy of film - a Trenz core,Drama,,,,
65ef3f30675dde8010852dd4,603,The Matrix,8.206,23815,Released,1999-03-30T00:00:00.000Z,463517383,136,False,/oMsxZEvz9a708d49b6UdZK1KAo5.jpg,63000000,http://www.warnerbros.com/matrix,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",78.564,https://image.tmdb.org/t/p/original//f89U3ADr1oiB1s9GkdPOEpXUk5H.jpg,Welcome to the Real World.,"Action, Science Fiction",English,tt0133093,"Village Roadshow Pictures, Groucho II Film Partnership, Silver Pictures, Warner Bros. Pictures",United States of America
65ef3f30675dde8010852f18,36668,X-Men: The Last Stand,6.406,8988,Released,2006-05-24T00:00:00.000Z,459359555,104,False,/sBl1n4Oi2wX81EtXIb8NsPqJf3W.jpg,210000000,https://www.20thcenturystudios.com/movies/x-men-the-last-stand,en,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men—led by Professor Charles Xavier—and the Brotherhood, a band of powerful mutants organised under Xavier's former ally, Magneto.",1.071,https://image.tmdb.org/t/p/original//sNSvwqiNXjEvDSeQFsJAGPEP7Gl.jpg,Take a stand.,"Adventure, Action, Science Fiction, Thriller",English,tt0376994,"The Donners' Company, 20th Century Fox",United States of America
65ef41ac675dde80108c8340,1200917,Playmobil The Movie 2: Maximus' Revenge,0.0,0,Released,,443667228,172,False,,200000000,,en,Playmobil The Movie 2: Maximus' Revenge,When Marla And Charlie,0.0,,,,,,"Universal Pictures, Illumination, Blue Eyes Fiction, ON Animation Studios, DMG Entertainment, Morgen Studios, Alibaba Pictures Group, Killer Films, Braven Films, BBC Film, BFI, Tango Entertainment, StudioCanal","China, France, Germany, Slovenia, United States of America"
65ef3f30675dde8010852fa2,9552,The Exorcist,7.72,7247,Released,1973-12-26T00:00:00.000Z,441405644,122,False,/huC0x1don81NMreSGx4ITkrv9aG.jpg,12000000,http://theexorcist.warnerbros.com/,en,The Exorcist,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",94.668,https://image.tmdb.org/t/p/original//4ucLGcXVVSVnsfkGtbLY4XAius8.jpg,"Something almost beyond comprehension is happening to a girl on this street, in this house… and a man has been sent for as a last resort. This man is The Exorcist.",Horror,"German, French, Latin, Arabic, Greek, English",tt0070047,"Hoya Productions, Warner Bros. Pictures",United States of America
65ef3f30675dde8010852f10,605,The Matrix Revolutions,6.71,9118,Released,2003-11-05T00:00:00.000Z,424988211,129,False,/533xAMhhVyjTy8hwMUFEt5TuDfR.jpg,150000000,,en,The Matrix Revolutions,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,33.434,https://image.tmdb.org/t/p/original//qEWiBXJGXK28jGBAm8oFKKTB0WD.jpg,Everything that has a beginning has an end.,"Adventure, Action, Thriller, Science Fiction","English, French",tt0242653,"Village Roadshow Pictures, NPV Entertainment, Silver Pictures",United States of America
65ef3f30675dde8010852ede,76600,Avatar: The Way of Water,7.654,9830,Released,2022-12-14T00:00:00.000Z,2320250281,192,False,/8rpDcsfLJypbO6vREc0547VKqEv.jpg,460000000,https://www.avatar.com/movies/avatar-the-way-of-water,en,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",241.285,https://image.tmdb.org/t/p/original//t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,Return to Pandora.,"Science Fiction, Adventure, Action",English,tt1630029,"20th Century Studios, Lightstorm Entertainment",United States of America
65ef3f30675dde8010852dca,299536,Avengers: Infinity War,8.255,27713,Released,2018-04-25T00:00:00.000Z,2052415039,149,False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,300000000,https://www.marvel.com/movies/avengers-infinity-war,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",154.34,https://image.tmdb.org/t/p/original//7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,An entire universe. Once and for all.,"Adventure, Action, Science Fiction","English, Xhosa",tt4154756,Marvel Studios,United States of America
65ef3f30675dde8010852dfd,634649,Spider-Man: No Way Home,7.99,18299,Released,2021-12-15T00:00:00.000Z,1921847111,148,False,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,200000000,https://www.spidermannowayhome.movie,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",186.065,https://image.tmdb.org/t/p/original//5weKu49pzJCt06OPpjvT80efnQj.jpg,The Multiverse unleashed.,"Action, Adventure, Science Fiction","English, Tagalog",tt10872600,"Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America
